     286616.667 , 286647.222 , 286650.000 , 286672.222 , 286680.556 , 286697.222 , 286772.222 , ...
     286775.000 , 286794.444 , 286802.778 , 286986.111 , 287077.778 , 287088.889 , 287094.444 , ...
     287308.333 , 287394.444 , 287500.000 , 287555.556 , 287586.111 , 287811.111 , 287994.444 , ...
     288002.778 , 288022.222 , 288038.889 , 288105.556 , 288188.889 , 288355.556 , 288402.778 , ...
     288525.000 , 288611.111 , 288616.667 , 288650.000 , 288830.556 , 288847.222 , 288919.444 , ...
     289002.778 , 289005.556 , 289022.222 , 289172.222 , 289177.778 , 289291.667 , 289408.333 , ...
     289441.667 , 289486.111 , 289538.889 , 289600.000 , 289669.444 , 289783.333 , 289805.556 , ...
     289808.333 , 289825.000 , 289825.000 , 289886.111 , 290027.778 , 290175.000 , 290244.444 , ...
     290255.556 , 290255.556 , 290297.222 , 290300.000 , 290336.111 , 290386.111 , 290402.778 , ...
     290402.778 , 290441.667 , 290488.889 , 290550.000 , 290558.333 , 290694.444 , 290936.111 , ...
     290961.111 , 291191.667 , 291333.333 , 291383.333 , 291397.222 , 291436.111 , 291655.556 , ...
     291691.667 , 291758.333 , 291869.444 , 291894.444 , 291963.889 , 292094.444 , 292105.556 , ...
     292261.111 , 292280.556 , 292366.667 , 292391.667 , 292433.333 , 292672.222 , 292855.556 , ...
     292875.000 , 292947.222 , 293102.778 , 293105.556 , 293113.889 , 293172.222 , 293472.222 , ...
     293480.556 , 293488.889 , 293555.556 , 293561.111 , 293625.000 , 293663.889 , 293788.889 , ...
     293836.111 , 293872.222 , 293991.667 , 294236.111 , 294238.889 , 294288.889 , 294300.000 , ...
     294383.333 , 294419.444 , 294436.111 , 294475.000 , 294505.556 , 294569.444 , 294605.556 , ...
     294625.000 , 294630.556 , 294658.333 , 294747.222 , 294747.222 , 294786.111 , 294802.778 , ...
     294822.222 , 294830.556 , 294847.222 , 294877.778 , 294950.000 , 295000.000 , 295013.889 , ...
     295044.444 , 295066.667 , 295072.222 , 295152.778 , 295177.778 , 295230.556 , 295291.667 , ...
     295297.222 , 295308.333 , 295375.000 , 295425.000 , 295425.000 , 295472.222 , 295477.778 , ...
     295519.444 , 295533.333 , 295569.444 , 295605.556 , 295613.889 , 295633.333 , 295638.889 , ...
     295686.111 , 295711.111 , 295722.222 , 295747.222 , 295819.444 , 295822.222 , 295847.222 , ...
     295894.444 , 295916.667 , 295919.444 , 295955.556 , 296002.778 , 296130.556 , 296158.333 , ...
     296183.333 , 296194.444 , 296200.000 , 296236.111 , 296311.111 , 296341.667 , 296458.333 , ...
     296461.111 , 296483.333 , 296513.889 , 296580.556 , 296622.222 , 296627.778 , 296655.556 , ...
     296661.111 , 296666.667 , 296691.667 , 296791.667 , 296802.778 , 296816.667 , 296875.000 , ...
     296894.444 , 296897.222 , 296908.333 , 296930.556 , 296944.444 , 296991.667 , 297027.778 , ...
     297027.778 , 297050.000 , 297055.556 , 297058.333 , 297063.889 , 297177.778 , 297177.778 , ...
     297230.556 , 297255.556 , 297263.889 , 297272.222 , 297352.778 , 297363.889 , 297486.111 , ...
     297597.222 , 297630.556 , 297672.222 , 297672.222 , 297702.778 , 297727.778 , 297758.333 , ...
     297772.222 , 297780.556 , 297805.556 , 297855.556 , 297858.333 , 297858.333 , 297894.444 , ...
     297897.222 , 297927.778 , 297944.444 , 297955.556 , 297955.556 , 297958.333 , 297975.000 , ...
     298186.111 , 298200.000 , 298236.111 , 298266.667 , 298372.222 , 298377.778 , 298475.000 , ...
     298530.556 , 298547.222 , 298677.778 , 298797.222 , 298830.556 , 298847.222 , 298875.000 , ...
     298955.556 , 298986.111 , 298991.667 , 299022.222 , 299033.333 , 299052.778 , 299058.333 , ...
     299061.111 , 299100.000 , 299108.333 , 299116.667 , 299144.444 , 299175.000 , 299183.333 , ...
     299319.444 , 299322.222 , 299361.111 , 299402.778 , 299402.778 , 299425.000 , 299427.778 , ...
     299438.889 , 299477.778 , 299480.556 , 299480.556 , 299500.000 , 299541.667 , 299544.444 , ...
     299580.556 , 299588.889 , 299650.000 , 299675.000 , 299741.667 , 299763.889 , 299777.778 , ...
     299794.444 , 299838.889 , 299888.889 , 299911.111 , 299916.667 , 299938.889 , 299977.778 , ...
     299988.889 , 300033.333 , 300108.333 , 300155.556 , 300205.556 , 300225.000 , 300258.333 , ...
     300272.222 , 300355.556 , 300402.778 , 300438.889 , 300463.889 , 300472.222 , 300472.222 , ...
     300477.778 , 300527.778 , 300536.111 , 300558.333 , 300563.889 , 300563.889 , 300663.889 , ...
     300772.222 , 300805.556 , 300819.444 , 300850.000 , 300858.333 , 300927.778 , 300930.556 , ...
     300972.222 , 300977.778 , 300994.444 , 301008.333 , 301025.000 , 301088.889 , 301102.778 , ...
     301125.000 , 301130.556 , 301172.222 , 301216.667 , 301308.333 , 301313.889 , 301400.000 , ...
     301422.222 , 301469.444 , 301522.222 , 301527.778 , 301586.111 , 301658.333 , 301666.667 , ...
     301686.111 , 301697.222 , 301708.333 , 301758.333 , 301763.889 , 301805.556 , 301816.667 , ...
     301825.000 , 301841.667 , 301894.444 , 301897.222 , 301905.556 , 301922.222 , 302008.333 , ...
     302138.889 , 302141.667 , 302172.222 , 302222.222 , 302238.889 , 302255.556 , 302263.889 , ...
     302327.778 , 302347.222 , 302355.556 , 302355.556 , 302358.333 , 302363.889 , 302366.667 , ...
     302383.333 , 302419.444 , 302452.778 , 302458.333 , 302500.000 , 302530.556 , 302669.444 , ...
     302733.333 , 302750.000 , 302750.000 , 302766.667 , 302766.667 , 302772.222 , 302819.444 , ...
     302866.667 , 302888.889 , 302891.667 , 302944.444 , 302950.000 , 302975.000 , 302977.778 , ...
     303025.000 , 303025.000 , 303077.778 , 303086.111 , 303116.667 , 303116.667 , 303130.556 , ...
     303133.333 , 303138.889 , 303155.556 , 303169.444 , 303294.444 , 303311.111 , 303319.444 , ...
     303341.667 , 303405.556 , 303458.333 , 303488.889 , 303494.444 , 303502.778 , 303536.111 , ...
     303547.222 , 303569.444 , 303580.556 , 303583.333 , 303586.111 , 303655.556 , 303672.222 , ...
     303677.778 , 303713.889 , 303758.333 , 303758.333 , 303838.889 , 303855.556 , 303877.778 , ...
     303933.333 , 303941.667 , 303958.333 , 303975.000 , 304027.778 , 304030.556 , 304041.667 , ...
     304055.556 , 304063.889 , 304097.222 , 304108.333 , 304108.333 , 304111.111 , 304111.111 , ...
     304113.889 , 304188.889 , 304208.333 , 304211.111 , 304247.222 , 304250.000 , 304261.111 , ...
     304263.889 , 304302.778 , 304319.444 , 304380.556 , 304386.111 , 304391.667 , 304402.778 , ...
     304408.333 , 304427.778 , 304433.333 , 304438.889 , 304502.778 , 304505.556 , 304519.444 , ...
     304555.556 , 304613.889 , 304686.111 , 304691.667 , 304691.667 , 304702.778 , 304738.889 , ...
     304752.778 , 304761.111 , 304783.333 , 304811.111 , 304850.000 , 304852.778 , 304866.667 , ...
     304875.000 , 304891.667 , 304911.111 , 304941.667 , 304977.778 , 304980.556 , 305019.444 , ...
     305041.667 , 305041.667 , 305050.000 , 305080.556 , 305100.000 , 305180.556 , 305183.333 , ...
     305186.111 , 305227.778 , 305252.778 , 305333.333 , 305366.667 , 305375.000 , 305425.000 , ...
     305450.000 , 305452.778 , 305475.000 , 305536.111 , 305588.889 , 305600.000 , 305619.444 , ...
     305666.667 , 305691.667 , 305705.556 , 305772.222 , 305780.556 , 305786.111 , 305813.889 , ...
     305869.444 , 305880.556 , 305900.000 , 305902.778 , 305922.222 , 305958.333 , 305986.111 , ...
     305991.667 , 306033.333 , 306038.889 , 306136.111 , 306161.111 , 306169.444 , 306180.556 , ...
     306200.000 , 306227.778 , 306236.111 , 306277.778 , 306316.667 , 306322.222 , 306325.000 , ...
     306336.111 , 306352.778 , 306483.333 , 306580.556 , 306602.778 , 306694.444 , 306877.778 , ...
     306908.333 , 306927.778 , 306936.111 , 306941.667 , 307013.889 , 307050.000 , 307075.000 , ...
     307100.000 , 307108.333 , 307122.222 , 307172.222 , 307175.000 , 307213.889 , 307233.333 , ...
     307238.889 , 307383.333 , 307386.111 , 307436.111 , 307472.222 , 307488.889 , 307541.667 , ...
     307580.556 , 307591.667 , 307619.444 , 307636.111 , 307647.222 , 307730.556 , 307741.667 , ...
     307750.000 , 307816.667 , 307836.111 , 307847.222 , 307908.333 , 307916.667 , 307916.667 , ...
     307947.222 , 307969.444 , 307997.222 , 308158.333 , 308205.556 , 308230.556 , 308302.778 , ...
     308305.556 , 308325.000 , 308372.222 , 308400.000 , 308411.111 , 308461.111 , 308469.444 , ...
     308483.333 , 308530.556 , 308530.556 , 308558.333 , 308600.000 , 308655.556 , 308700.000 , ...
     308772.222 , 308780.556 , 308783.333 , 308827.778 , 308827.778 , 308916.667 , 308938.889 , ...
     309036.111 , 309077.778 , 309138.889 , 309175.000 , 309197.222 , 309200.000 , 309200.000 , ...
     309250.000 , 309380.556 , 309450.000 , 309469.444 , 309497.222 , 309527.778 , 309530.556 , ...
     309566.667 , 309575.000 , 309597.222 , 309636.111 , 309655.556 , 309736.111 , 309763.889 , ...
     309777.778 , 309813.889 , 309833.333 , 309838.889 , 309841.667 , 309911.111 , 309966.667 , ...
     310000.000 , 310011.111 , 310050.000 , 310066.667 , 310102.778 , 310111.111 , 310147.222 , ...
     310236.111 , 310258.333 , 310294.444 , 310327.778 , 310344.444 , 310363.889 , 310397.222 , ...
     310402.778 , 310408.333 , 310486.111 , 310547.222 , 310558.333 , 310577.778 , 310594.444 , ...
     310636.111 , 310680.556 , 310722.222 , 310727.778 , 310744.444 , 310786.111 , 310894.444 , ...
     310905.556 , 310930.556 , 310944.444 , 310980.556 , 311022.222 , 311044.444 , 311050.000 , ...
     311080.556 , 311086.111 , 311127.778 , 311147.222 , 311158.333 , 311169.444 , 311238.889 , ...
     311266.667 , 311275.000 , 311277.778 , 311358.333 , 311369.444 , 311391.667 , 311430.556 , ...
     311430.556 , 311433.333 , 311497.222 , 311555.556 , 311583.333 , 311650.000 , 311691.667 , ...
     311711.111 , 311797.222 , 311808.333 , 311827.778 , 311869.444 , 311913.889 , 311955.556 , ...
     311972.222 , 312022.222 , 312033.333 , 312041.667 , 312066.667 , 312072.222 , 312133.333 , ...
     312158.333 , 312161.111 , 312169.444 , 312227.778 , 312230.556 , 312311.111 , 312355.556 , ...
     312436.111 , 312477.778 , 312516.667 , 312616.667 , 312688.889 , 312713.889 , 312775.000 , ...
     312794.444 , 312822.222 , 312825.000 , 312836.111 , 312925.000 , 312975.000 , 312988.889 , ...
     312988.889 , 313058.333 , 313061.111 , 313080.556 , 313100.000 , 313111.111 , 313113.889 , ...
     313127.778 , 313180.556 , 313188.889 , 313194.444 , 313222.222 , 313269.444 , 313380.556 , ...
     313391.667 , 313402.778 , 313405.556 , 313405.556 , 313408.333 , 313444.444 , 313463.889 , ...
     313511.111 , 313527.778 , 313569.444 , 313613.889 , 313644.444 , 313700.000 , 313775.000 , ...
     313794.444 , 313850.000 , 313855.556 , 313863.889 , 313902.778 , 313902.778 , 313972.222 , ...
     314127.778 , 314144.444 , 314152.778 , 314172.222 , 314216.667 , 314227.778 , 314333.333 , ...
     314350.000 , 314394.444 , 314397.222 , 314436.111 , 314438.889 , 314480.556 , 314497.222 , ...
     314502.778 , 314588.889 , 314611.111 , 314622.222 , 314627.778 , 314636.111 , 314650.000 , ...
     314675.000 , 314716.667 , 314722.222 , 314747.222 , 314855.556 , 314861.111 , 314916.667 , ...
     315022.222 , 315044.444 , 315086.111 , 315088.889 , 315127.778 , 315172.222 , 315188.889 , ...
     315213.889 , 315241.667 , 315277.778 , 315297.222 , 315305.556 , 315341.667 , 315391.667 , ...
     315394.444 , 315422.222 , 315422.222 , 315491.667 , 315536.111 , 315544.444 , 315580.556 , ...
     315602.778 , 315652.778 , 315686.111 , 315700.000 , 315716.667 , 315783.333 , 315788.889 , ...
     315811.111 , 315827.778 , 315847.222 , 315850.000 , 315922.222 , 315938.889 , 315941.667 , ...
     315941.667 , 315972.222 , 315983.333 , 316000.000 , 316033.333 , 316038.889 , 316072.222 , ...
     316088.889 , 316250.000 , 316250.000 , 316263.889 , 316269.444 , 316277.778 , 316291.667 , ...
     316300.000 , 316313.889 , 316338.889 , 316369.444 , 316452.778 , 316502.778 , 316527.778 , ...
     316591.667 , 316672.222 , 316747.222 , 316752.778 , 316797.222 , 316830.556 , 316925.000 , ...
     316938.889 , 317011.111 , 317036.111 , 317058.333 , 317077.778 , 317086.111 , 317086.111 , ...
     317113.889 , 317127.778 , 317147.222 , 317163.889 , 317169.444 , 317200.000 , 317225.000 , ...
     317244.444 , 317319.444 , 317333.333 , 317380.556 , 317419.444 , 317511.111 , 317538.889 , ...
     317561.111 , 317586.111 , 317605.556 , 317711.111 , 317719.444 , 317733.333 , 317738.889 , ...
     317780.556 , 317822.222 , 317833.333 , 317838.889 , 317863.889 , 317877.778 , 317883.333 , ...
     317958.333 , 318022.222 , 318086.111 , 318144.444 , 318191.667 , 318197.222 , 318213.889 , ...
     318241.667 , 318272.222 , 318294.444 , 318308.333 , 318361.111 , 318455.556 , 318463.889 , ...
     318466.667 , 318575.000 , 318600.000 , 318602.778 , 318636.111 , 318736.111 , 318780.556 , ...
     318866.667 , 318872.222 , 318911.111 , 318922.222 , 318933.333 , 318938.889 , 318972.222 , ...
     319002.778 , 319027.778 , 319036.111 , 319119.444 , 319133.333 , 319230.556 , 319252.778 , ...
     319291.667 , 319363.889 , 319380.556 , 319436.111 , 319508.333 , 319563.889 , 319608.333 , ...
     319616.667 , 319633.333 , 319636.111 , 319655.556 , 319677.778 , 319752.778 , 319788.889 , ...
     319808.333 , 319827.778 , 319844.444 , 319872.222 , 319894.444 , 319908.333 , 319919.444 , ...
     319972.222 , 320000.000 , 320038.889 , 320108.333 , 320147.222 , 320166.667 , 320172.222 , ...
     320216.667 , 320263.889 , 320333.333 , 320333.333 , 320338.889 , 320355.556 , 320375.000 , ...
     320400.000 , 320491.667 , 320497.222 , 320525.000 , 320677.778 , 320722.222 , 320725.000 , ...
     320736.111 , 320800.000 , 320833.333 , 320850.000 , 320852.778 , 320866.667 , 320877.778 , ...
     320883.333 , 320894.444 , 320913.889 , 320919.444 , 320952.778 , 320958.333 , 320961.111 , ...
     321094.444 , 321100.000 , 321141.667 , 321152.778 , 321244.444 , 321261.111 , 321291.667 , ...
     321322.222 , 321330.556 , 321358.333 , 321397.222 , 321438.889 , 321441.667 , 321444.444 , ...
     321469.444 , 321488.889 , 321530.556 , 321533.333 , 321558.333 , 321572.222 , 321594.444 , ...
     321613.889 , 321630.556 , 321686.111 , 321694.444 , 321811.111 , 321838.889 , 321838.889 , ...
     321872.222 , 321975.000 , 321994.444 , 322019.444 , 322041.667 , 322047.222 , 322094.444 , ...
     322136.111 , 322161.111 , 322175.000 , 322205.556 , 322216.667 , 322252.778 , 322266.667 , ...
     322333.333 , 322344.444 , 322369.444 , 322380.556 , 322386.111 , 322411.111 , 322416.667 , ...
     322427.778 , 322502.778 , 322527.778 , 322591.667 , 322613.889 , 322663.889 , 322686.111 , ...
     322700.000 , 322730.556 , 322744.444 , 322766.667 , 322783.333 , 322816.667 , 322836.111 , ...
     322861.111 , 322869.444 , 322936.111 , 322958.333 , 322963.889 , 322986.111 , 323050.000 , ...
     323052.778 , 323061.111 , 323061.111 , 323069.444 , 323077.778 , 323088.889 , 323094.444 , ...
     323122.222 , 323127.778 , 323130.556 , 323158.333 , 323175.000 , 323186.111 , 323188.889 , ...
     323202.778 , 323211.111 , 323283.333 , 323291.667 , 323300.000 , 323344.444 , 323361.111 , ...
     323413.889 , 323430.556 , 323475.000 , 323491.667 , 323502.778 , 323511.111 , 323525.000 , ...
     323536.111 , 323641.667 , 323644.444 , 323663.889 , 323666.667 , 323694.444 , 323716.667 , ...
     323769.444 , 323788.889 , 323794.444 , 323808.333 , 323863.889 , 323866.667 , 323880.556 , ...
     323880.556 , 323938.889 , 323966.667 , 323969.444 , 323969.444 , 324013.889 , 324058.333 , ...
     324063.889 , 324066.667 , 324072.222 , 324083.333 , 324111.111 , 324172.222 , 324205.556 , ...
     324238.889 , 324283.333 , 324311.111 , 324313.889 , 324322.222 , 324333.333 , 324338.889 , ...
     324355.556 , 324366.667 , 324372.222 , 324388.889 , 324419.444 , 324419.444 , 324425.000 , ...
     324452.778 , 324458.333 , 324486.111 , 324486.111 , 324488.889 , 324494.444 , 324561.111 , ...
     324575.000 , 324575.000 , 324580.556 , 324608.333 , 324613.889 , 324616.667 , 324638.889 , ...
     324697.222 , 324705.556 , 324708.333 , 324708.333 , 324772.222 , 324786.111 , 324797.222 , ...
     324805.556 , 324822.222 , 324861.111 , 324955.556 , 325005.556 , 325041.667 , 325091.667 , ...
     325116.667 , 325155.556 , 325158.333 , 325158.333 , 325175.000 , 325175.000 , 325183.333 , ...
     325230.556 , 325247.222 , 325250.000 , 325263.889 , 325275.000 , 325294.444 , 325300.000 , ...
     325305.556 , 325325.000 , 325338.889 , 325344.444 , 325355.556 , 325358.333 , 325380.556 , ...
     325402.778 , 325419.444 , 325430.556 , 325436.111 , 325438.889 , 325447.222 , 325480.556 , ...
     325488.889 , 325497.222 , 325519.444 , 325536.111 , 325563.889 , 325569.444 , 325597.222 , ...
     325605.556 , 325630.556 , 325788.889 , 325808.333 , 325827.778 , 325836.111 , 325838.889 , ...
     325841.667 , 325883.333 , 325883.333 , 325888.889 , 325888.889 , 325897.222 , 325908.333 , ...
     325919.444 , 325936.111 , 325963.889 , 325972.222 , 325997.222 , 326038.889 , 326055.556 , ...
     326097.222 , 326108.333 , 326119.444 , 326125.000 , 326152.778 , 326208.333 , 326277.778 , ...
     326308.333 , 326322.222 , 326352.778 , 326394.444 , 326400.000 , 326408.333 , 326452.778 , ...
     326466.667 , 326491.667 , 326516.667 , 326536.111 , 326550.000 , 326591.667 , 326630.556 , ...
     326652.778 , 326727.778 , 326730.556 , 326733.333 , 326775.000 , 326780.556 , 326788.889 , ...
     326833.333 , 326858.333 , 326875.000 , 326875.000 , 326900.000 , 326947.222 , 326958.333 , ...
     326961.111 , 326980.556 , 326988.889 , 326991.667 , 327025.000 , 327027.778 , 327044.444 , ...
     327091.667 , 327141.667 , 327152.778 , 327169.444 , 327188.889 , 327213.889 , 327216.667 , ...
     327225.000 , 327233.333 , 327252.778 , 327252.778 , 327286.111 , 327286.111 , 327291.667 , ...
     327308.333 , 327341.667 , 327358.333 , 327361.111 , 327375.000 , 327425.000 , 327438.889 , ...
     327447.222 , 327458.333 , 327480.556 , 327502.778 , 327547.222 , 327555.556 , 327558.333 , ...
     327563.889 , 327572.222 , 327572.222 , 327577.778 , 327591.667 , 327594.444 , 327616.667 , ...
     327630.556 , 327675.000 , 327677.778 , 327700.000 , 327713.889 , 327733.333 , 327750.000 , ...
     327763.889 , 327786.111 , 327794.444 , 327833.333 , 327852.778 , 327872.222 , 327883.333 , ...
     327888.889 , 327916.667 , 327919.444 , 327927.778 , 327930.556 , 327938.889 , 327947.222 , ...
     327958.333 , 327961.111 , 327963.889 , 327994.444 , 328000.000 , 328002.778 , 328038.889 , ...
     328041.667 , 328047.222 , 328058.333 , 328083.333 , 328111.111 , 328111.111 , 328138.889 , ...
     328158.333 , 328188.889 , 328191.667 , 328202.778 , 328219.444 , 328233.333 , 328266.667 , ...
     328280.556 , 328311.111 , 328338.889 , 328341.667 , 328344.444 , 328363.889 , 328383.333 , ...
     328386.111 , 328402.778 , 328405.556 , 328405.556 , 328422.222 , 328438.889 , 328466.667 , ...
     328475.000 , 328491.667 , 328502.778 , 328516.667 , 328519.444 , 328544.444 , 328550.000 , ...
     328563.889 , 328572.222 , 328577.778 , 328597.222 , 328600.000 , 328666.667 , 328677.778 , ...
     328686.111 , 328708.333 , 328713.889 , 328744.444 , 328763.889 , 328777.778 , 328794.444 , ...
     328808.333 , 328819.444 , 328833.333 , 328836.111 , 328847.222 , 328880.556 , 328927.778 , ...
     328936.111 , 328950.000 , 328961.111 , 328997.222 , 328997.222 , 329013.889 , 329027.778 , ...
     329050.000 , 329050.000 , 329063.889 , 329102.778 , 329155.556 , 329183.333 , 329191.667 , ...
     329252.778 , 329263.889 , 329311.111 , 329327.778 , 329341.667 , 329344.444 , 329358.333 , ...
     329372.222 , 329411.111 , 329438.889 , 329438.889 , 329441.667 , 329444.444 , 329452.778 , ...
     329477.778 , 329480.556 , 329536.111 , 329544.444 , 329572.222 , 329572.222 , 329588.889 , ...
     329594.444 , 329597.222 , 329616.667 , 329619.444 , 329627.778 , 329636.111 , 329644.444 , ...
     329688.889 , 329700.000 , 329719.444 , 329738.889 , 329750.000 , 329750.000 , 329761.111 , ...
     329777.778 , 329777.778 , 329783.333 , 329786.111 , 329808.333 , 329813.889 , 329836.111 , ...
     329855.556 , 329875.000 , 329911.111 , 329922.222 , 329950.000 , 329952.778 , 329975.000 , ...
     329983.333 , 330013.889 , 330038.889 , 330047.222 , 330066.667 , 330077.778 , 330122.222 , ...
     330136.111 , 330144.444 , 330150.000 , 330161.111 , 330183.333 , 330197.222 , 330202.778 , ...
     330308.333 , 330313.889 , 330316.667 , 330341.667 , 330369.444 , 330372.222 , 330391.667 , ...
     330394.444 , 330483.333 , 330508.333 , 330544.444 , 330569.444 , 330572.222 , 330575.000 , ...
     330605.556 , 330655.556 , 330655.556 , 330677.778 , 330680.556 , 330738.889 , 330750.000 , ...
     330766.667 , 330786.111 , 330786.111 , 330786.111 , 330800.000 , 330847.222 , 330897.222 , ...
     330916.667 , 330955.556 , 330980.556 , 331002.778 , 331005.556 , 331027.778 , 331030.556 , ...
     331052.778 , 331075.000 , 331094.444 , 331130.556 , 331136.111 , 331150.000 , 331180.556 , ...
     331191.667 , 331191.667 , 331211.111 , 331213.889 , 331236.111 , 331255.556 , 331280.556 , ...
     331283.333 , 331294.444 , 331333.333 , 331372.222 , 331386.111 , 331408.333 , 331433.333 , ...
     331480.556 , 331486.111 , 331505.556 , 331511.111 , 331575.000 , 331575.000 , 331580.556 , ...
     331611.111 , 331633.333 , 331650.000 , 331655.556 , 331666.667 , 331688.889 , 331730.556 , ...
     331730.556 , 331780.556 , 331786.111 , 331800.000 , 331805.556 , 331811.111 , 331827.778 , ...
     331841.667 , 331844.444 , 331886.111 , 331908.333 , 331938.889 , 331958.333 , 331958.333 , ...
